@id|amenity|name|covered|indoor|access|fee|bicycle_parking|surveillance|capacity|@lat|@lon
2193313269|bicycle_parking||||||stands||12|45.4440922|9.2160937
2194308417|bicycle_parking||||||verona_rack||6|45.5634349|10.2317284
2194308422|bicycle_parking||||||verona_rack||6|45.5634778|10.2317270
2194418298|bicycle_parking||no||||ground_slots||4|45.5527531|9.1927769
2194737151|bicycle_parking||||||Verona_rack||10|45.4620581|9.2023254
2194737152|bicycle_parking||no||||Verona_rack||10|45.4623833|9.2011711
2194737153|bicycle_parking||no||||stands||60|45.4629563|9.1899856
2194737154|bicycle_parking||no||||stands||15|45.4655609|9.1859853
2198358764|bicycle_parking||||||Verona_rack||10|45.4839399|9.1873166
2198385223|bicycle_parking||no||||wall_loops||6|45.5773590|9.2749350
2198385227|bicycle_parking||no||||stands||8|45.5773924|9.2749255
2198385231|bicycle_parking||no||||wall_loops||8|45.5775699|9.2742474
2198385234|bicycle_parking||no||||stands||22|45.5776309|9.2743005
2198385238|bicycle_parking||no||||wall_loops||6|45.5776992|9.2771202
2198385241|bicycle_parking||no||||wall_loops||4|45.5778656|9.2748021
2198617129|bicycle_parking||no||||verona_rack||12|45.5672146|10.2365942
2198617130|bicycle_parking||no||||verona_rack||12|45.5672249|10.2365625
2199857350|bicycle_parking||||||stands||50|45.4727925|9.1598598
2199857354|bicycle_parking||no||||wall_loops||6|45.4733220|9.1562599
2199857357|bicycle_parking||no||||stands||8|45.4795494|9.1479274
2199857358|bicycle_parking||||||stands||20|45.4809892|9.1557823
2199857359|bicycle_parking||yes||||stands||38|45.4811706|9.1515210
2203234640|bicycle_parking||no||||wall_loops||6|45.3201161|8.4081691
2203234645|bicycle_parking||no||||wall_loops||6|45.3201219|8.4082619
2205997857|bicycle_parking||||||stands|||45.5380053|9.2179757
2205997858|bicycle_parking||||||stands|||45.5380160|9.2179055
2205997870|bicycle_parking||no||||ground_slots||9|45.5444912|9.2165034
2205997990|bicycle_parking|||||no|stands|||45.5470514|9.2096991
2205998005|bicycle_parking|||||no|stands|||45.5474440|9.2094394
2207950697|bicycle_parking||no||||stands||32|45.4784785|9.2328931
2211335610|bicycle_parking|||||||||45.3307864|8.4289388
2223187834|bicycle_parking||no||||wall_loops||5|45.5195364|9.3306438
2223188117|bicycle_parking||no||||wall_loops||151|45.5215192|9.3305189
2223188154|bicycle_parking||no||||wall_loops||81|45.5218076|9.3305096
2228843692|bicycle_parking||no||||wall_loops||10|45.5255415|9.3762615
2228843695|bicycle_parking||no||||wall_loops||10|45.5256212|9.3764361
2228857713|bicycle_parking||||||wall_loops||5|45.5315403|9.3764287
2228857714|bicycle_parking||no||||wall_loops||8|45.5326347|9.3729867
2228857715|bicycle_parking||||||wall_loops||8|45.5318569|9.3730554
2228857716|bicycle_parking||||||wall_loops||8|45.5328889|9.3742751
2238349308|bicycle_parking||||customers||wall_loops||20|41.9285374|12.4672544
2238349319|bicycle_parking||||customers||wall_loops||15|41.9292695|12.4657934
2247731125|bicycle_parking||yes||||wall_loops||16|45.6782765|9.4396483
2247731136|bicycle_parking||yes||||wall_loops||24|45.6777136|9.4396739
2247731141|bicycle_parking||yes||||wall_loops||16|45.6782181|9.4396282
2250084695|bicycle_parking||||||wall_loops||6|45.8234370|8.8355608
2250084696|bicycle_parking||||||wall_loops||6|45.8243714|8.8354611
2251148100|bicycle_parking||no||||anchors||16|45.5419127|9.3175943
2252712885|bicycle_parking||||||stands||20|45.4892560|9.1853750
2252712893|bicycle_parking||no||||floor||30|45.4703823|9.1557751
2253292210|bicycle_parking|||||||||40.2992387|9.5928263
2257692550|bicycle_parking||no||||Verona_rack||15|45.5021456|9.1596604
2258324756|bicycle_parking||no||||stands||12|43.4610648|11.8655055
2258763061|bicycle_parking||yes||||stands||10|45.4436876|9.1677178
2258763070|bicycle_parking||no||||stands||22|45.4462781|9.1601313
2258763079|bicycle_parking||no||||stands||12|45.4503868|9.1557177
2258763085|bicycle_parking||no||||stands||8|45.4504164|9.1558036
2258763089|bicycle_parking||||||stands||10|45.4558655|9.1724252
2258763097|bicycle_parking||no||||ground_slots||26|45.4601542|9.1549834
2258763103|bicycle_parking||no||||wall_loops||21|45.4606844|9.1550735
2258763115|bicycle_parking||||||Verona_rack||25|45.4677575|9.1777471
2258763120|bicycle_parking||no||||Verona_rack||15|45.4679754|9.1567962
2258763125|bicycle_parking||yes||||wall_loops||12|45.4681349|9.1758900
2258763132|bicycle_parking||yes||||Verona_rack||10|45.4681563|9.1759796
2258763141|bicycle_parking||yes||||wall_loops||25|45.4682619|9.1761011
2258763149|bicycle_parking||no||||Verona_rack||10|45.4683772|9.1775337
2258763158|bicycle_parking||no||||stands||12|45.4688699|9.1768503
2258763165|bicycle_parking||no||||stands||6|45.4718162|9.1734419
2258763172|bicycle_parking||no||||stands||16|45.4718727|9.1734458
2258763180|bicycle_parking||||||stands||6|45.4718973|9.1733639
2258763186|bicycle_parking||||||stands||6|45.4719657|9.1730573
2258763192|bicycle_parking||||||stands||6|45.4720294|9.1731691
2260017239|bicycle_parking||||||stands||11|45.4677662|9.1611208
2260017241|bicycle_parking||yes||||stands||48|45.4680013|9.1603607
2260076881|bicycle_parking||||customers||wall_loops||30|45.4459466|9.1234853
2260911035|bicycle_parking||||||wall_loops|||44.8984025|8.6211722
2265582782|bicycle_parking||no||||stands||12|45.5287480|9.2105542
2267992342|bicycle_parking||no|no|yes|no|stands||7|45.4805110|9.1624194
2267992351|bicycle_parking||no|no|yes|no|stands||7|45.4805761|9.1625534
2270534221|bicycle_parking||||||wall_loops|||45.3142497|8.4162995
2274514696|bicycle_parking|||||||||40.7192136|8.5701407
2275224884|bicycle_parking|||||||||40.7174890|8.5563563
2277014151|bicycle_parking||no||||wall_loops||14|41.9866539|12.4980340
2279193273|bicycle_parking||no||||wall_loops||14|45.4814282|9.1691020
2279193769|bicycle_parking||||||stands||8|45.4757321|9.1973376
2279193774|bicycle_parking||no||||verona_rack||20|45.4760857|9.1972840
2282486102|bicycle_parking||no||||stands||20|45.0647752|7.6755812
2284973317|bicycle_parking||no||||wall_loops||18|45.8351944|8.7916662
2284973319|bicycle_parking||no||||wall_loops||18|45.8357820|8.7916423
2291233541|bicycle_parking||yes|||yes|wall_loops||45|45.5217393|9.3625359
2291509729|bicycle_parking||||||stands||12|45.4635578|9.1958682
2291509735|bicycle_parking||||||stands||12|45.4708668|9.2011897
2291509738|bicycle_parking||no||||stands||60|45.4826455|9.2007836
2291512388|bicycle_parking||no||||Verona_rack||6|45.4840087|9.1887372
2291513584|bicycle_parking||||||stands||12|45.4683657|9.1816446
2291833309|bicycle_parking||yes||yes|no|shed||60|45.4388015|10.7026086
2295735393|bicycle_parking||no||||wall_loops|||45.3289863|8.4185103
2296040064|bicycle_parking|||||||||39.0759266|17.1246810
2298147442|bicycle_parking||no||||ground_slots||30|45.5255529|9.3762972
2299781965|bicycle_parking||no||||stands||5|45.4797843|9.1898978
2299781966|bicycle_parking||||||Verona_rack||5|45.4803212|9.1905302
2301050129|bicycle_parking|||||||||45.7751904|12.4908472
2302418327|bicycle_parking||no||||wall_loops||10|45.4615983|9.1970601
2302418328|bicycle_parking||no||||stands||14|45.4617010|9.1919957
2302418329|bicycle_parking||||||stands||12|45.4619675|9.1901110
2302418333|bicycle_parking||no||yes||stands||5|45.4624053|9.1961077
2302418335|bicycle_parking||no||||stands||26|45.4632729|9.1891535
2302418338|bicycle_parking||no||||stands||16|45.4640834|9.1950066
2302418340|bicycle_parking||||||stands||20|45.4680861|9.1828650
2303946702|bicycle_parking|||||||||43.8144946|7.7760491
2305466642|bicycle_parking||||||wall_loops|||45.5527149|9.3501810
2305482921|bicycle_parking|||||||||45.8637108|8.3974558
2308529909|bicycle_parking||no||||wall_loops||9|46.1382462|11.1103493
2308529917|bicycle_parking||no||||wall_loops||9|46.1383610|11.1101637
2308529924|bicycle_parking||no||||stands||12|46.1383630|11.1117008
2314952984|bicycle_parking|||||||||46.0559205|11.1210157
2315879795|bicycle_parking|||||||||39.0757396|17.1220950
2315879796|bicycle_parking|||||||||39.0759999|17.1254237
2315879801|bicycle_parking|||||||||39.0757625|17.1223364
2315879809|bicycle_parking|||||||||39.0664818|17.1308116
2315879813|bicycle_parking|||||||||39.0715201|17.1280128
2315879816|bicycle_parking|||||||||39.0713424|17.1280472
2316167378|bicycle_parking||no||||wall_loops||8|46.0765295|11.1249716
2319571545|bicycle_parking||no||||wall_loops||12|46.6384431|10.8515870
2319784799|bicycle_parking||no||||wall_loops||25|45.4898476|9.2232478
2323348150|bicycle_parking||||||||4|46.1932022|11.1284700
2324488413|bicycle_parking||||||||7|46.1933490|11.1323219
2324488414|bicycle_parking|||||||||46.1933659|11.1325131
2325412786|bicycle_parking||||||wall_loops||5|45.5242686|9.3656773
2325417585|bicycle_parking||||||wall_loops||5|45.5311212|9.3712183
2325558509|bicycle_parking||yes||||wall_loops|||45.5548402|9.2167165
2325843830|bicycle_parking||||||stands|||45.5581419|9.2136881
2327372553|bicycle_parking||no||||wall_loops||4|46.0747410|11.1251970
2327372558|bicycle_parking||no||||wall_loops||4|46.0746806|11.1252109
2328373440|bicycle_parking||||||wall_loops||4|45.5318406|9.3703216
2328373442|bicycle_parking||||||wall_loops||4|45.5320037|9.3702746
2330549337|bicycle_parking||||||stands||10|45.4451656|9.1148422
2330549338|bicycle_parking||no||||wall_loops||10|45.4453500|9.1231914
2330549339|bicycle_parking||no||||wall_loops||10|45.4453774|9.1232730
2330549340|bicycle_parking||no||||wall_loops||10|45.4454547|9.1235270
2330549341|bicycle_parking||no||||wall_loops||10|45.4454807|9.1236132
2330549355|bicycle_parking||yes||||stands||26|45.4616633|9.1359489
2330549357|bicycle_parking||||||wall_loops||8|45.4714903|9.1375409
2330549358|bicycle_parking||||||wall_loops||8|45.4714914|9.1372667
2330549359|bicycle_parking||no||||stands||7|45.4763457|9.1619267
2330549360|bicycle_parking||no||||stands||16|45.4803419|9.1418263
2330549361|bicycle_parking||||||stands||78|45.4805018|9.1422230
2330549362|bicycle_parking||||||stands||16|45.4806369|9.1423633
2330549364|bicycle_parking||no||||Verona_rack||10|45.4832257|9.1532158
2330549365|bicycle_parking||no||||Verona_rack||10|45.4838626|9.1520566
2330549366|bicycle_parking||no||||Verona_rack||10|45.4841267|9.1517240
2331104445|bicycle_parking|||||||||44.2920120|11.8690364
2331724007|bicycle_parking||yes||||ground_slots||12|44.1682773|9.6106831
2331859953|bicycle_parking||yes||yes|no|shed|||46.7995306|11.9372034
2331860515|bicycle_parking||no||||stands||52|46.7962990|11.9350147
2335545616|bicycle_parking||||||ground_slots|||45.3889744|11.3858797
2338952115|bicycle_parking||||||Verona_rack||10|45.4669895|9.1945696
2338952116|bicycle_parking||no||yes|no|wall_loops||9|45.4777631|9.2270017
2338952117|bicycle_parking||no||||stands||9|45.4783546|9.2271138
2338952118|bicycle_parking||no||||stands||20|45.4796456|9.2266321
2338952119|bicycle_parking||no||||stands||8|45.4803529|9.2266219
2340679218|bicycle_parking||||||ground_slots|||45.3870152|11.3882310
2345319858|bicycle_parking|||||||||45.6659666|9.4443688
2360356786|bicycle_parking||||||Verona_rack|||45.4058536|11.8777064
2362445292|bicycle_parking||||||wall_loops|||45.4075337|11.9057597
2372025715|bicycle_parking|||||||||46.1666718|11.1127769
2373069927|bicycle_parking||no||||anchors||5|45.0177060|7.6736712
2380352797|bicycle_parking|Piazzetta Marietti|no||||wall_loops||5|45.5385805|9.4813707
2381658746|bicycle_parking||||||wall_loops||8|44.4003669|8.9363696
2382660390|bicycle_parking||no||||wall_loops||60|45.5300088|9.2174661
2382660391|bicycle_parking||no||||wall_loops||35|45.5302611|9.2178898
2383256102|bicycle_parking||||||wall_loops||4|46.0917012|11.1161278
2393797043|bicycle_parking|||||||||40.8071138|16.9278894
2394469902|bicycle_parking||no||||stands||10|45.4981364|9.1857377
2397156978|bicycle_parking||no||||wall_loops||10|46.0622986|11.1145440
2397156981|bicycle_parking||no||||wall_loops||10|46.0623040|11.1146181
2401283333|bicycle_parking||no||||wall_loops||10|46.0600595|11.1146072
2401283350|bicycle_parking||no||||wall_loops||15|46.0607345|11.1143817
2401398668|bicycle_parking||||||stands||18|45.4497173|9.1290007
2405630922|bicycle_parking||no||||wall_loops|||46.4265011|11.3385753
2406306311|bicycle_parking||no||||wall_loops|||41.9201807|12.4632591
2407332591|bicycle_parking||no||||wall_loops||4|46.0694326|11.1264767
2410418909|bicycle_parking||no||||wall_loops||5|46.0597113|11.1146397
2410418930|bicycle_parking||no|||no|rack||10|46.0625299|11.1154979
2411042637|bicycle_parking||yes||||wall_loops||60|42.0356249|11.8629923
2411070679|bicycle_parking||yes||||stands||2|41.8729102|12.4830723
2411330547|bicycle_parking||||||||9|46.0635265|11.1180106
2415909810|bicycle_parking||no||||wall_loops||4|46.0404952|11.1375539
2416311206|bicycle_parking||||||wall_loops||6|45.9433573|8.7810233
2417756870|bicycle_parking||||||stands||16|41.8666344|12.4837494
2418379152|bicycle_parking|||||||||45.5117109|11.4540064
2420676034|bicycle_parking||no||||wall_loops||10|41.7141026|12.3220736
2421839488|bicycle_parking|||||||||45.1321922|12.0882859
2422231826|bicycle_parking||no||||wall_loops||10|46.6315925|11.5399793
2422231911|bicycle_parking||no||||wall_loops||3|46.6324570|11.5408715
2422591807|bicycle_parking|||||||||45.5218000|9.1679161
2422672363|bicycle_parking|||||||||45.1065847|7.5441005
2422672369|bicycle_parking|||||||||45.1074177|7.5437599
2422938639|bicycle_parking|||||||||44.3626084|7.6481134
2423097286|bicycle_parking||no||||wall_loops|||41.8524984|12.5201120
2423122925|bicycle_parking||no||||wall_loops||4|41.8670362|12.4971286
2423445909|bicycle_parking|||||||||44.3145852|7.4805094
2425784123|bicycle_parking||no||||wall_loops||10|41.8964413|12.4835362
2426728075|bicycle_parking|||||||||45.6260494|9.0263712
2428246177|bicycle_parking||no||||ground_slots||8|39.8457374|18.3817455
2428282478|bicycle_parking||||||rack||20|44.9130297|8.6158107
2428982854|bicycle_parking|||||||||45.7405563|9.3622727
2429120401|bicycle_parking||no||||ground_slots|||39.8625680|18.3915334
2429524319|bicycle_parking||no||||ground_slots||22|45.3248003|8.4240669
2429524323|bicycle_parking||no||||ground_slots||22|45.3248214|8.4241018
2429524327|bicycle_parking||no||||ground_slots||22|45.3248412|8.4240512
2431628385|bicycle_parking||no||||ground_slots||5|39.8433540|18.3745556
2431628389|bicycle_parking||no||||ground_slots|||39.8455082|18.3728978
2433541785|bicycle_parking||no||||wall_loops||16|46.0673141|11.1171326
2433857810|bicycle_parking||yes||yes|no|rack|||45.3670379|12.0937326
2434441491|bicycle_parking|||||||||45.6688377|7.6914422
2435243898|bicycle_parking||no||||stands||8|45.5210943|9.1647468
2436966380|bicycle_parking||no||||wall_loops||20|45.5231012|9.3304308
2436966386|bicycle_parking||no||||wall_loops||20|45.5231018|9.3303772
2436966394|bicycle_parking||no||||wall_loops||20|45.5231025|9.3303236
2441177309|bicycle_parking||||||wall_loops||7|45.5365258|9.2186258
2441177312|bicycle_parking||||||wall_loops||10|45.5411768|9.2356770
2441268030|bicycle_parking||no||||stands||15|45.4858724|9.1868946
2446462161|bicycle_parking||||||stands||10|45.6491972|13.7688020
2446462165|bicycle_parking||no||||stands||12|45.6491386|13.7687631
2446500300|bicycle_parking||no||||stands||5|45.6495822|13.7668831
2447061893|bicycle_parking||no||||wall_loops||5|45.6507523|13.7715993
2448510311|bicycle_parking||||||Panettoni_piccoli||10|45.6452358|13.7585096
2449157678|bicycle_parking||||||wall_loops||50|45.4760175|9.1816679
2449157681|bicycle_parking||||||wall_loops||5|45.4766050|9.1828129
2449157682|bicycle_parking||no||||wall_loops||5|45.4772920|9.1842583
2449298363|bicycle_parking||no||||wall_loops||10|41.7141923|12.3220043
2449833773|bicycle_parking|||||||||44.3299155|7.5518193
2450943784|bicycle_parking|||||||||46.6179082|10.8594442
2451895466|bicycle_parking||no||||wall_loops||4|41.9716734|12.5402871
2453153197|bicycle_parking||no||||wall_loops|||45.3034209|8.4493278
2453153355|bicycle_parking||no||||wall_loops||16|45.3253479|8.4258159
2456817322|bicycle_parking|"Sankt Michael, Josefskirche - San Michele, Chiesa San Giuseppe"||||||||46.4546983|11.2601633
2456881377|bicycle_parking|||||||||45.3312844|8.4222613
2458557054|bicycle_parking||no||||wall_loops||4|41.9719721|12.5384075
2458567129|bicycle_parking||no||||bollard||8|41.8923678|12.5073122
2459897477|bicycle_parking|||||||||44.3828171|7.4683471
2459897485|bicycle_parking|||||||||44.3831024|7.4667687
2460815172|bicycle_parking||no||||wall_loops||16|46.0677238|11.1170477
2460815177|bicycle_parking||no||||wall_loops||16|46.0677854|11.1170315
2463357273|bicycle_parking||yes||||stands|||45.5690994|9.1598726
2463357281|bicycle_parking||yes||||stands|||45.5690559|9.1595903
2466018061|bicycle_parking|||||||||44.3308420|7.4887653
2466879797|bicycle_parking||yes||||stands||10|45.4468014|9.2106035
2467468351|bicycle_parking||no||||wall_loops||10|45.5274337|9.3324648
2469844979|bicycle_parking|||||||||44.3952655|12.1804689
2469917642|bicycle_parking|||||||||44.3969077|12.1798557
2472521809|bicycle_parking||no||||stands||10|46.0573021|11.1126463
2473600062|bicycle_parking||no||||wall_loops||30|45.4728586|9.2181667
2473600063|bicycle_parking||no||||stands||6|45.4742519|9.2322224
2473600064|bicycle_parking||no||||stands||6|45.4742066|9.2324536
2473600065|bicycle_parking||no||||stands||10|45.4743137|9.2323619
2475915051|bicycle_parking||||||||5|46.0566667|11.1201363
2475915056|bicycle_parking||||||||4|46.0566434|11.1200318
2475915089|bicycle_parking|||||||||46.0572419|11.1193191
2475944694|bicycle_parking||no||||wall_loops||10|46.0596261|11.1122235
2476489863|bicycle_parking||||||wall_loops||6|45.5705102|8.9272382
2476489889|bicycle_parking|||no|yes|no|wall_loops||4|45.5705979|8.9268980
2476489893|bicycle_parking|||no|yes|no|wall_loops||4|45.5706196|8.9268837
2476713392|bicycle_parking|||||||||44.7707370|7.7775899
2481258813|bicycle_parking||no||||stands||8|44.4995697|11.3503149
2484283055|bicycle_parking||||||stands|||40.7533724|14.4780619
2484350812|bicycle_parking||no||||Verona_rack||7|45.8908861|11.0419432
2484350813|bicycle_parking||no||||Verona_rack||7|45.8908944|11.0407541
2484653298|bicycle_parking||no||||wall_loops||7|45.8899246|11.0405191
2484736042|bicycle_parking||no||||anchors||2|45.8894998|11.0425798
2484736047|bicycle_parking||no||||anchors||2|45.8895270|11.0428482
2485105722|bicycle_parking||no||||Verona_rack||7|45.8908659|11.0431294
2485146434|bicycle_parking|||||||||45.8891131|11.0451315
2485418637|bicycle_parking||||||wall_loops|||41.9193300|12.4652872
2487931510|bicycle_parking||||||Verona_rack||5|45.4104694|11.8783023
2487931524|bicycle_parking||||||Verona_rack||5|45.4092067|11.8766889
2488840964|bicycle_parking||||||stands|||45.6125586|8.8545163
2491174797|bicycle_parking|||||||||45.3152443|8.4258932
2491174879|bicycle_parking||no||||wall_loops||5|45.3249166|8.3942052
2491496144|bicycle_parking|Ciclostazione|yes|||yes|building||∞|45.5022960|9.4184512
2491496147|bicycle_parking||yes||||stands||20|45.5023572|9.4182801
2494120353|bicycle_parking||yes||||wall_loops|||44.3494629|11.7096144
2496687746|bicycle_parking||no||||stands||20|45.4573153|9.1556729
2496687747|bicycle_parking||no||||stands||10|45.4573977|9.1557041
2496796378|bicycle_parking||||||stands||10|45.6528548|11.8271398
2496796382|bicycle_parking||||||||10|45.6526482|11.8271897
2497073894|bicycle_parking||||||Verona_rack||10|45.4093810|11.8754973
2497073901|bicycle_parking|||||||||45.4111791|11.8762144
2497732714|bicycle_parking|||||||||46.6190300|10.8254395
2499394367|bicycle_parking|||||||||45.3066710|8.4238310
2499394369|bicycle_parking|||||||||45.3110014|8.4255795
2499394370|bicycle_parking|||||||||45.3110085|8.4255005
2499394371|bicycle_parking|||||||||45.3110124|8.4254285
2499394372|bicycle_parking|||||||||45.3110195|8.4257047
2499758562|bicycle_parking|||||||||45.3151019|8.4253793
2500774736|bicycle_parking||||||wall_loops||12|45.3936130|11.8172700
2500798758|bicycle_parking||no||||ground_slots||6|45.3273089|8.4258086
2501496848|bicycle_parking|||||||||45.3649317|9.6689328
2501552121|bicycle_parking||no||||wall_loops||6|45.3132271|8.4355700
2501795093|bicycle_parking||||||rack||16|44.3296413|7.4891580
2502071561|bicycle_parking||no||yes|no|wall_loops||40|46.4970515|11.3582869
2502283881|bicycle_parking||yes||customers||||20|46.4910372|11.3683227
2503115263|bicycle_parking|||||||||45.3577028|9.6657815
2503115265|bicycle_parking|||||||||45.3577075|9.6658446
2503115273|bicycle_parking|||||||||45.3577229|9.6657319
2504786666|bicycle_parking||||||ground_slots|||45.8465225|12.8806637
2505493721|bicycle_parking||no||||wall_loops||6|41.9103820|12.4551682
2507121012|bicycle_parking||||private|||||45.3155265|8.4303488
2507568905|bicycle_parking|||||||||45.3066387|8.4235881
2510149002|bicycle_parking||no|||||||43.5522162|10.3090966
2510184831|bicycle_parking||||||anchors||5|45.5440597|9.4442672
2510781901|bicycle_parking||||private|||||46.0532009|11.1162533
2512212403|bicycle_parking||yes||||Verona_rack||15|45.4074724|11.8759816
2513343048|bicycle_parking||no||||wall_loops||4|46.0686933|11.1201083
2513934695|bicycle_parking||||||ground_slots|||45.8677000|12.8592189
2517153994|bicycle_parking||||||||10|46.4958271|11.3533188
2517154003|bicycle_parking||||||||40|46.4961455|11.3534692
2517154020|bicycle_parking||no||||||30|46.4967680|11.3525258
2517307164|bicycle_parking||no||yes|no|wall_loops||37|46.5002050|11.3493088
2519218757|bicycle_parking|||||||||45.4630965|7.8815974
2519845211|bicycle_parking||||||anchors||6|44.4591064|8.9005967
2524446376|bicycle_parking||no||||stands||13|45.0444862|7.6536496
2524515303|bicycle_parking||no||||wall_loops||20|41.9187313|12.4554225
2524515304|bicycle_parking||no||||wall_loops||20|41.9187704|12.4555402
2525366025|bicycle_parking||no||||stands||12|45.5805043|9.2735616
2529117972|bicycle_parking|||||||||45.3198725|8.4178683
2532059181|bicycle_parking||no||||wall_loops||16|45.3261132|8.4230775
2532059289|bicycle_parking||no||||wall_loops|||45.3271659|8.4247531
2532059675|bicycle_parking||no||||wall_loops||6|45.3297625|8.4229980
2533453859|bicycle_parking|||||||||45.4942328|9.2012927
2536163078|bicycle_parking||||||wall_loops|||45.5572718|9.4347871
2538348048|bicycle_parking||no||||ground_slots|||45.9627709|9.4469168
2538553531|bicycle_parking||||||||5|45.5749337|9.2670914
2540601566|bicycle_parking|||||||||45.0923335|7.6610858
2540610041|bicycle_parking||no||||wall_loops|||45.4122696|11.8622765
2540610045|bicycle_parking||no||||wall_loops|||45.4122712|11.8623820
2540611105|bicycle_parking||||||wall_loops|||45.4119251|11.8619768
2542136834|bicycle_parking||no||||rack||10|46.7162587|11.6629393
2542867378|bicycle_parking|Bike sharing||||||||45.7340838|7.3236622
2545401954|bicycle_parking||yes||||ground_slots|||45.8470963|12.7144185
2545491045|bicycle_parking|||||||||45.3174394|8.4305573
2552532840|bicycle_parking||no||yes||rack||22|44.5074559|11.3428962
2552540096|bicycle_parking||no||yes||stands||10|44.5073114|11.3440277
2552540097|bicycle_parking||no||||stands||20|44.5050946|11.3456659
2552540098|bicycle_parking||no||yes||stands||10|44.5073298|11.3439085
2552620610|bicycle_parking||||||ground_slots|||45.8413817|12.6890628
2552835839|bicycle_parking||||||ground_slots|||45.8194517|12.6710303
2554066703|bicycle_parking||||||ground_slots|||45.8126936|12.6817869
2556906730|bicycle_parking||||||anchors|||45.6011974|9.2618735
2556931300|bicycle_parking||no||||anchors|||45.6010121|9.2580577
2558383152|bicycle_parking||no||||stands||8|45.4899727|9.2551069
2560062665|bicycle_parking||no||||stands||5|45.5398272|9.1982524
2560062675|bicycle_parking||no||||stands|||45.5417053|9.1980783
2560353168|bicycle_parking||||||wall_loops||10|45.4086829|11.9136711
2560353174|bicycle_parking||||||wall_loops||10|45.4089127|11.9135676
2560800660|bicycle_parking||no||||anchors|||45.9460254|9.1925434
2561222392|bicycle_parking||yes||||stands||10|45.4188082|11.9342951
2561724719|bicycle_parking||||||ground_slots|||45.8898443|12.6121192
2562276681|bicycle_parking|||||||||46.0560585|11.1220953
2563331205|bicycle_parking||||||wall_loops||14|45.3786028|11.9021712
2563331212|bicycle_parking||||||wall_loops||7|45.3785709|11.9021986
2563331231|bicycle_parking||||||wall_loops||21|45.3788072|11.9025559
2564538081|bicycle_parking||no||||wall_loops|||45.3268478|8.4261930
2564874929|bicycle_parking|||||||||45.4626527|7.8814310
2566568844|bicycle_parking|||||||||45.4501965|9.0974260
2568509915|bicycle_parking|||||||||45.5516942|9.0734098
2569565732|bicycle_parking||||||||10|45.5825729|9.2773627
2569653522|bicycle_parking||no||||wall_loops||4|46.0672748|11.1654698
2571336685|bicycle_parking|||||||||45.5038012|9.3720186
2572648522|bicycle_parking||yes||||ground_slots|||45.4753572|7.9013430
2573104470|bicycle_parking||no|||||||45.1984705|7.9329110
2582550574|bicycle_parking|||||||||46.4799856|11.3153501
2582907127|bicycle_parking||no||||stands||10|45.5438109|9.1978815
2587537042|bicycle_parking||no||||anchors|||39.0824704|17.1281503
2591984558|bicycle_parking||no||||wall_loops||5|46.0704715|11.1190189
2592038304|bicycle_parking||||||stands|||45.4660212|9.2026528
2592038305|bicycle_parking||no||||stands||6|45.4733060|9.2323131
2592038306|bicycle_parking||no||||stands||6|45.4733122|9.2324580
2592038307|bicycle_parking||no||||stands||8|45.4736649|9.2324474
2592687600|bicycle_parking||no|||no|stands||4|45.0437861|7.6380448
2592687601|bicycle_parking||no|||no|stands||8|45.0435781|7.6373749
2592687602|bicycle_parking||no|||no|stands||8|45.0432854|7.6373484
2592720634|bicycle_parking||||||wall_loops||15|45.4705213|9.5128328
2592720636|bicycle_parking||||||wall_loops||30|45.4705789|9.5123244
2601220203|bicycle_parking||no||||stands||24|45.4913783|9.2367122
2601220204|bicycle_parking||no||||stands||28|45.4914253|9.2370958
2602219048|bicycle_parking||yes||||stands|||45.0684513|7.6266462
2603447502|bicycle_parking|||||||||44.4239452|12.2288866
2603514250|bicycle_parking||no||||stands||6|45.4883883|9.2089138
2606118487|bicycle_parking||no||||wall_loops||10|45.4747041|9.2056925
2608465171|bicycle_parking||no||||stands||24|45.4825016|9.2150335
2609033430|bicycle_parking||||||wall_loops||8|44.5286492|10.8444244
2610914286|bicycle_parking|||||||||45.5962674|8.9187154
2612432432|bicycle_parking|||||||||45.9314120|13.6182180
2612432441|bicycle_parking|||||||||45.9398064|13.6304869
2613616010|bicycle_parking||no||||wall_loops|||45.4832755|9.1871102
2614494549|bicycle_parking||no||||wall_loops|||45.4846773|9.2281236
2614843878|bicycle_parking||no||||ground_slots|||39.6841823|8.7745711
2615218155|bicycle_parking|||||||||46.0689557|11.1182582
2619392276|bicycle_parking|||||||||45.4988709|9.1021385
2620688838|bicycle_parking||||||wall_loops||5|44.5345851|10.8378738
2620688854|bicycle_parking||||||stands||20|44.5346742|10.8377106
2620688884|bicycle_parking||||||wall_loops||5|44.5350099|10.8381409
2622900261|bicycle_parking||yes||||anchors|||41.1268926|16.5488087
2625705246|bicycle_parking|||||||||45.1276985|10.1866862
2625724847|bicycle_parking|||||||||45.1272256|10.1878428
2625745523|bicycle_parking|||||||||45.1368360|10.1901920
2629705732|bicycle_parking||||||ground_slots||4|44.5335515|10.8403432
2630835412|bicycle_parking||||||ground_slots||4|44.5338764|10.8404177
2632353490|bicycle_parking||no|||||||45.0693976|7.6630295
2635518486|bicycle_parking||no||||stands||10|45.0422905|7.6715586
2636525172|bicycle_parking|||||||||45.4875236|9.2673857
2637298789|bicycle_parking||||private|||||46.0561720|11.1205338
