@id|amenity|name|@lat|@lon
1531964480|drinking_water||44.3409851|7.3560688
1531964516|drinking_water||44.3426675|7.3626573
1531964625|drinking_water||44.3442448|7.3809125
1531964739|drinking_water||44.3454308|7.3605541
1531965105|drinking_water||44.3582995|7.3499245
1532639292|drinking_water||44.2828437|11.8680425
1532908950|drinking_water||44.4014151|8.9481340
1533276519|drinking_water||44.5304911|11.7514434
1533444703|drinking_water||44.3904020|7.3708659
1533766089|drinking_water||45.4686802|10.9700724
1533896564|drinking_water||43.7629272|11.2962413
1535614748|drinking_water||46.2646927|11.0845744
1535701604|drinking_water||44.4090852|8.9619338
1536014828|drinking_water||44.4983416|7.3081721
1536376439|drinking_water||44.0766030|8.0719491
1536713988|drinking_water||41.8857648|12.4663192
1536760433|drinking_water||41.8833141|12.4690666
1536854777|drinking_water||44.3739552|11.9064516
1537190956|drinking_water||44.1186149|7.9931777
1537190984|drinking_water||44.1188123|7.9930767
1537464532|drinking_water||44.4155875|7.4289936
1537464562|drinking_water||44.4167704|7.4286975
1537464691|drinking_water||44.4182454|7.4303926
1538060326|drinking_water||44.5069760|9.9932011
1538584717|drinking_water||44.1206012|7.9836911
1539895787|drinking_water||45.1407555|7.2176733
1539924158|drinking_water||45.3982917|8.9195130
1540392061|drinking_water||44.1983335|12.2953184
1540936538|drinking_water||41.5909648|12.8273128
1541181347|drinking_water||44.4376511|8.9266544
1541475064|drinking_water||45.3407893|9.3669044
1541682469|drinking_water||42.0568068|13.8338310
1542140618|drinking_water||46.1233753|12.2485439
1542236935|drinking_water||41.8899577|12.4745550
1542236936|drinking_water||41.8900910|12.4745833
1542694670|drinking_water||44.2887135|11.8733942
1542696157|drinking_water||44.2221898|8.3915534
1542696211|drinking_water||44.2237076|8.3902255
1542696259|drinking_water||44.2270128|8.3865562
1542707638|drinking_water||44.2847306|11.8728589
1542745894|drinking_water||41.8985017|12.5183432
1542770732|drinking_water||45.5146183|11.9271733
1542865633|drinking_water||41.5422448|13.1925162
1542906066|drinking_water||43.8674961|10.3402731
1543049391|drinking_water|Punto Acqua|45.4082828|10.6333734
1543120364|drinking_water||43.2989895|13.4538361
1543149848|drinking_water|Fontana piazza del popolo|43.2289113|13.1774301
1543156680|drinking_water||43.2322961|13.1879337
1543156685|drinking_water||43.2241269|13.1771834
1543156693|drinking_water||43.2293725|13.1830735
1543156699|drinking_water||43.2311079|13.1811745
1543156701|drinking_water||43.2303965|13.1815500
1543156704|drinking_water||43.2171530|13.1732674
1543156705|drinking_water||43.2334217|13.1804342
1543156706|drinking_water||43.2297555|13.1804020
1543156711|drinking_water||43.2279967|13.1776555
1543163334|drinking_water||43.2294350|13.1656713
1543163342|drinking_water||43.2287237|13.1759067
1545728633|drinking_water||37.8401827|15.1407664
1545964421|drinking_water||39.0805067|17.1285223
1546015823|drinking_water||39.0795816|17.1230989
1546022432|drinking_water||43.1756328|13.1886154
1546029676|drinking_water||43.0359538|13.3015746
1546193498|drinking_water||37.8383526|15.1481368
1546193504|drinking_water||37.8386524|15.1460593
1546193507|drinking_water||37.8393623|15.1450154
1546193533|drinking_water||37.8400451|15.1443775
1546193735|drinking_water||37.8407907|15.1442674
1546193796|drinking_water||37.8412796|15.1371844
1546193833|drinking_water||37.8428085|15.1421924
1546272698|drinking_water|Fontanella Zen|45.8007603|11.9142022
1546275854|drinking_water||41.8729095|12.5256257
1546277700|drinking_water||41.8736673|12.5267604
1546285109|drinking_water||41.8738666|12.5255837
1546285137|drinking_water||43.3909095|10.4389603
1547038865|drinking_water||45.4752971|10.9501721
1547113256|drinking_water||44.4141989|8.9239961
1547451548|drinking_water||42.0631085|13.8427431
1547786899|drinking_water||43.3891007|10.4384866
1548836623|drinking_water||45.2240041|9.7704294
1548863234|drinking_water||45.2206244|9.7669986
1549365969|drinking_water||43.4829934|13.0853043
1549540904|drinking_water|Acqua Pubblica Iren|44.7572816|10.4473952
1550658887|drinking_water||46.2191987|11.1031506
1550773493|drinking_water||45.4184577|7.6997160
1550773615|drinking_water||45.4231592|7.7479985
1551838144|drinking_water||43.8653034|11.8432190
1551958850|drinking_water||43.3175035|10.6279087
1552308442|drinking_water||45.5048375|10.7321213
1552769528|drinking_water||44.5765899|7.2270908
1552769533|drinking_water||44.5769201|7.2259379
1552769538|drinking_water||44.5775385|7.2245536
1552769557|drinking_water||44.6001004|7.2355025
1552878581|drinking_water||45.5839790|8.9219691
1553000432|drinking_water||40.7533390|14.6872282
1555413158|drinking_water||45.2436365|9.7533581
1555608097|drinking_water||43.1431033|13.3669436
1555616155|drinking_water||43.1860635|13.4807534
1555622784|drinking_water||43.1868240|13.4804683
1555877121|drinking_water||45.5302385|10.1509856
1556405613|drinking_water||44.5209693|10.1999088
1556888700|drinking_water||44.6204722|11.6716058
1556914643|drinking_water||44.6443950|10.3002207
1556939103|drinking_water||44.4262982|9.0147374
1556939104|drinking_water||44.4283880|9.0170199
1557021536|drinking_water||46.0931857|13.5183575
1557267737|drinking_water||45.5653919|10.2265582
1557272858|drinking_water||44.0805961|9.8250574
1557483983|drinking_water|Fontana|45.9786569|13.4463330
1557648297|drinking_water||41.9440241|12.5377783
1559349425|drinking_water||45.8627750|12.2987344
1560640326|drinking_water||46.0362338|10.7247370
1560744255|drinking_water||45.1818216|9.4775795
1560744258|drinking_water||45.1819137|9.4979426
1560744468|drinking_water||45.1847718|9.4795129
1560861874|drinking_water||44.4909477|11.3438156
1561638921|drinking_water||44.4314944|9.0221198
1561815030|drinking_water||44.7623327|8.7860992
1561815044|drinking_water||44.7651280|8.7881199
1562460228|drinking_water||41.2993764|13.0249348
1562460229|drinking_water||41.3019355|13.0279174
1562515172|drinking_water|Acqua della Chiesa|41.5584524|13.0900535
1562793348|drinking_water||46.0238770|9.0381880
1562793676|drinking_water||46.0246070|9.0903545
1562794254|drinking_water||46.0367125|9.1214715
1562859882|drinking_water||41.9622618|12.7971395
1563052490|drinking_water||42.3458154|14.1635001
1563100720|drinking_water||46.1508857|11.7994163
1563101376|drinking_water||46.1551220|11.7931322
1563103883|drinking_water||46.1648772|11.8122270
1563104461|drinking_water||46.1727167|11.8229643
1563104704|drinking_water||46.1741222|11.8248664
1563104773|drinking_water||46.1744094|11.8256092
1563485248|drinking_water||41.7345335|12.2876355
1563532477|drinking_water||44.0550854|10.8504966
1563866165|drinking_water||44.2856012|7.8063789
1563914866|drinking_water||45.1888004|9.4796995
1564073894|drinking_water||45.5848230|9.2231349
1564076373|drinking_water||42.3567963|14.1399563
1564137980|drinking_water||45.5354090|9.3707718
1564172256|drinking_water||45.5257631|9.3764368
1564172295|drinking_water||45.5313084|9.3752068
1564172318|drinking_water||45.5367213|9.3716408
1564172325|drinking_water||45.5294430|9.3765624
1564305314|drinking_water||41.9004377|12.4355752
1564305350|drinking_water||41.9013608|12.4360954
1564383538|drinking_water||41.8946999|12.5493960
1565143312|drinking_water||45.5047082|11.0310949
1565325823|drinking_water||41.8890690|12.4718037
1565489476|drinking_water|La Pilla|44.0536019|10.8484303
1565504381|drinking_water||46.0791414|10.3716935
1565504600|drinking_water||46.0832525|10.3686958
1565517499|drinking_water||44.0520223|10.8486754
1565564989|drinking_water||44.4764797|8.0721245
1565652994|drinking_water||45.1816253|8.4780918
1565976332|drinking_water||45.3764245|7.2942237
1566257303|drinking_water||45.0383543|7.9941091
1567119678|drinking_water||41.8816432|12.4767978
1567119679|drinking_water||41.8802521|12.4762292
1567359170|drinking_water||42.0990159|13.8155001
1567366459|drinking_water||42.1028422|13.8133843
1567751056|drinking_water||41.6921719|15.3835508
1568134593|drinking_water||44.2851393|7.8072860
1568134595|drinking_water||44.2853212|7.8083654
1568988085|drinking_water||44.5559088|10.2656105
1569526020|drinking_water||45.3755283|11.8565805
1569580573|drinking_water||41.7962833|12.4245086
1569597486|drinking_water||45.5055872|9.1997384
1569832529|drinking_water||45.6860266|9.5813758
1569854450|drinking_water||45.9792561|10.1101651
1571395584|drinking_water||45.1338020|7.5718298
1571402078|drinking_water||45.1345092|7.5764239
1571409555|drinking_water||45.1362854|7.5764767
1571476053|drinking_water||45.1355664|7.5766162
1571476066|drinking_water||45.1330839|7.5787620
1571517798|drinking_water||45.1319940|7.5776891
1571643928|drinking_water|fontana vecchia|44.3000344|7.8088095
1571661872|drinking_water||44.3838593|9.0224543
1571685497|drinking_water|Toret|45.1274019|7.5839780
1571736345|drinking_water|San Giulliano|45.1519802|7.5675431
1571736346|drinking_water|Peppinella|45.1725816|7.5618854
1571736351|drinking_water|Stada Lanzo rotta Bottion|45.1529832|7.5708994
1571736354|drinking_water||45.1515252|7.5695887
1573010069|drinking_water||45.6687930|9.0521057
1573080437|drinking_water||44.8218027|7.3027508
1573137686|drinking_water||46.0162836|13.3036844
1573162118|drinking_water||44.3155137|7.2041389
1573162167|drinking_water||44.3162764|7.1983717
1573468460|drinking_water||44.2772020|7.3946753
1573468471|drinking_water|La Funtaneto|44.2774347|7.3978173
1573468478|drinking_water||44.2779666|7.3985169
1573468555|drinking_water||44.2948134|7.4261929
1573468557|drinking_water||44.2949429|7.4275227
1573468564|drinking_water||44.2952939|7.4293878
1573468574|drinking_water||44.2962833|7.4303859
1573792271|drinking_water||41.5504311|13.0314080
1574171406|drinking_water|Punto Acqua|45.7638431|10.1160541
1574267612|drinking_water||44.2917336|7.8040281
1574731231|drinking_water||45.6569179|9.7242228
1574748968|drinking_water|Sorgente della chiocciola|44.0622394|10.8493253
1574748975|drinking_water|Sorgente della Volpe|44.0602503|10.8500951
1575408073|drinking_water||45.4448365|8.8979915
1575673351|drinking_water||44.5681312|10.4499031
1575681083|drinking_water||41.0515185|9.3565176
1575738927|drinking_water||44.6957280|10.5275989
1575762385|drinking_water||44.6901825|10.5260909
1575842612|drinking_water||45.4825352|9.2099202
1576560965|drinking_water||45.5449417|9.4782795
1576844972|drinking_water||41.0498579|9.2056417
1577003898|drinking_water||44.4837867|10.3388105
1577459769|drinking_water||43.5613875|10.3329677
1578330164|drinking_water||45.6686563|9.4395894
1578498476|drinking_water||44.2619011|7.8648594
1578531410|drinking_water||44.4250051|8.8169220
1578628109|drinking_water||44.2536328|7.8675504
1578628642|drinking_water||44.2574821|7.8644954
1579558241|drinking_water||41.2117457|9.3913150
1579847341|drinking_water||41.1832647|9.3760800
1580677585|drinking_water||45.6849099|11.2994981
1580866014|drinking_water||43.4501207|10.5698245
1581075798|drinking_water||45.1001953|7.0632932
1581091058|drinking_water||45.1588222|7.1667764
1581110717|drinking_water||45.0703478|7.7001176
1581378020|drinking_water||45.5507282|8.9788035
1581429479|drinking_water||45.8815096|12.2908659
1581688354|drinking_water|Fonte Vecchia|40.9132811|8.7109933
1582526417|drinking_water||43.0348359|12.9765233
1582864861|drinking_water||40.8348123|8.4215140
1582870204|drinking_water||45.9277290|11.9074553
1582895459|drinking_water||40.8295114|8.4311056
1583083598|drinking_water||44.7609727|7.3135460
1583116976|drinking_water||43.7717988|11.1098362
1583255508|drinking_water||44.6302167|10.3280333
1583274102|drinking_water||45.7450471|10.6977361
1583321201|drinking_water||45.7645157|10.7175444
1583335934|drinking_water||46.2369926|10.3118597
1583367882|drinking_water||45.6777624|10.4952175
1583664874|drinking_water||40.8323933|8.4010005
1583809014|drinking_water||41.9625831|12.7961489
1583910392|drinking_water||45.5178811|10.8043994
1583989920|drinking_water||40.5921300|8.2855368
1584063987|drinking_water||46.3959627|11.6681867
1584143562|drinking_water||45.8720059|9.1221464
1584144498|drinking_water||45.8723927|9.1237403
1584399898|drinking_water||40.5601207|8.3143115
1584412033|drinking_water|Punto Acqua|45.6342678|10.0401506
1584418132|drinking_water||40.5566647|8.3127022
1584492698|drinking_water||40.4951328|8.3713096
1584641250|drinking_water||41.9006448|12.4280484
1584730199|drinking_water||40.2948790|8.5028386
1584761013|drinking_water||40.2844938|8.5046625
1585510641|drinking_water||40.2811627|8.5462475
1585545032|drinking_water||40.2810544|8.5491156
1585596449|drinking_water||40.2955828|8.6649942
1585728490|drinking_water||45.5170553|10.2224684
1585858246|drinking_water||40.2873583|8.8806009
1586328509|drinking_water||44.2669932|7.7167844
1586387718|drinking_water||45.8774277|9.1183827
1587468532|drinking_water||45.6409950|10.3653779
1588155767|drinking_water||43.4924584|13.0858550
1588278455|drinking_water||45.2695770|11.7176167
1588386490|drinking_water||46.0044698|11.1319079
1588463950|drinking_water||40.5418193|9.6024585
1588625078|drinking_water||39.0797211|17.1252795
1588640395|drinking_water||42.2578100|12.7456044
1588799121|drinking_water|Fontana Fondonia|44.5063807|7.3365828
1588799129|drinking_water|Fontana|44.4914836|7.3325972
1588799136|drinking_water|Fontana|44.4917437|7.3323110
1588799142|drinking_water|Fontana|44.5024444|7.3340655
1588819776|drinking_water|Fontana|42.2584892|12.7465346
1588840145|drinking_water||43.6075594|13.0606618
1588840182|drinking_water||43.6020338|13.0562711
1588840212|drinking_water||43.5807092|13.0245751
1588840225|drinking_water||43.6047667|13.0581199
1588840240|drinking_water||43.6042033|13.0633145
1588982731|drinking_water||43.7892156|11.2352772
1589290129|drinking_water||43.7693578|11.1062161
1589793285|drinking_water||46.2464603|11.1091142
1589931275|drinking_water||45.1514045|7.0903720
1589931372|drinking_water||45.1566550|7.0764723
1590117640|drinking_water||45.8439900|9.0740824
1590276791|drinking_water||42.0943534|11.7903686
1590279466|drinking_water||42.0944967|11.7907119
1590516497|drinking_water||41.9460295|12.0794034
1590522509|drinking_water||41.9449842|12.0808411
1590560737|drinking_water||41.9426300|12.0872355
1590812190|drinking_water||43.9181738|10.9320100
1590849382|drinking_water||41.8198314|12.3522377
1590909582|drinking_water||44.4194470|8.9414689
1591368364|drinking_water|Fonte Calabione|45.9380181|10.9235852
1591368609|drinking_water||45.9289751|10.9029530
1591451718|drinking_water||45.7558389|11.2221414
1591457351|drinking_water||46.4991873|13.2026398
1593315165|drinking_water||39.0815223|17.1157469
1593534510|drinking_water||43.5663884|10.3237571
1593912169|drinking_water||41.9169125|12.4427473
1594643570|drinking_water||45.1652194|9.6201989
1594842671|drinking_water||41.8911913|12.5203552
1595029414|drinking_water||40.3072352|8.9151765
1595034129|drinking_water||40.3072789|8.9202005
1595301617|drinking_water||43.0919774|10.5411317
1596056298|drinking_water||45.7380373|7.5908457
1596401485|drinking_water||45.5086643|9.1769952
1596579430|drinking_water||46.4909480|11.2600040
1596629836|drinking_water||45.8620770|9.0997039
1596629987|drinking_water||45.8623489|9.0984738
1596845781|drinking_water||45.8635218|9.0987467
1596845873|drinking_water||45.8637346|9.0985346
1596846147|drinking_water||45.8643795|9.1007613
1596846199|drinking_water|Fontane di Proo|45.8644173|9.1020857
1597557788|drinking_water||45.3489902|11.6724397
1598041533|drinking_water||45.2141143|8.5644762
1598041555|drinking_water||45.2152353|8.5630037
1598041591|drinking_water||45.2135437|8.5604899
1598094026|drinking_water||45.8620287|9.0960723
1598223106|drinking_water||44.4265789|9.0106304
1598375718|drinking_water||43.4567790|12.2368840
1598752776|drinking_water||45.1731937|10.8422749
1598758641|drinking_water||45.1775247|10.8355575
1598762735|drinking_water||45.1733686|10.8377595
1599199030|drinking_water|Sorgente della Cump|45.8624811|9.0887920
1599368210|drinking_water||46.2635500|11.0789927
1599775907|drinking_water||44.0446779|12.5688080
1599817104|drinking_water|Casa dell'Acqua di Rimini|44.0593478|12.5768416
1600040226|drinking_water||45.7882908|9.9820607
1600315025|drinking_water||44.0543845|12.5683062
1600564868|drinking_water||41.9021208|12.4607726
1600564873|drinking_water||41.9021291|12.4612690
1601137534|drinking_water||45.8711871|10.7818908
1601205585|drinking_water||40.1515758|15.3225722
1601592632|drinking_water||41.5224580|13.1926422
1601650448|drinking_water||44.4995725|12.0422096
1601685036|drinking_water|Distributore Acqua Potabile|43.2596148|11.9782010
1601765657|drinking_water||42.8492290|11.6914682
1601770725|drinking_water||42.2534133|11.7607263
1602034010|drinking_water||45.7149132|10.6630398
1602034011|drinking_water||45.7271588|10.7089760
1602034012|drinking_water||45.7260890|10.7092543
1602113338|drinking_water||42.2530220|11.7579553
1602113618|drinking_water|Fonticelle|41.8082746|14.2590356
1602117649|drinking_water|Fonte della Gallina|41.8548707|14.2931616
1602218713|drinking_water||42.2521201|11.7585552
1602407681|drinking_water||44.1230540|10.0221749
1602534600|drinking_water||42.2548656|11.7559437
1602653521|drinking_water||44.3461545|7.2036490
1603600732|drinking_water||44.4445709|8.4345181
1603600850|drinking_water||44.4450271|8.4343638
1603998268|drinking_water||44.3582231|10.4353304
1604077891|drinking_water|Fontana della Salute|44.3402332|10.4037993
1604169086|drinking_water||45.8647853|9.1034773
1604300878|drinking_water||45.8656179|9.1038617
1604316871|drinking_water||42.1006375|13.8713903
1604804199|drinking_water||41.7267037|12.6635848
1604804200|drinking_water||41.7322185|12.6658097
1605062945|drinking_water||41.8943810|12.4768045
1605088712|drinking_water|Fonte Solfurea Chiardovo|43.8300634|11.9490564
1605121757|drinking_water||45.3944349|11.9115714
1606505050|drinking_water||41.8717870|12.4798625
1606507254|drinking_water||41.8705830|12.4785158
1606595522|drinking_water||42.2556345|11.7535072
1606642898|drinking_water||43.6036069|13.0591096
1607625751|drinking_water||45.4260555|10.6033353
1607772029|drinking_water||40.8111238|15.4927346
1608006504|drinking_water||41.7455261|12.6477253
1608303320|drinking_water||43.5977434|13.0964102
1608332180|drinking_water||45.7895865|10.0259692
1608493659|drinking_water||45.4358318|12.3451160
1608972200|drinking_water||46.0365411|11.1105059
1608972371|drinking_water||46.0375891|11.1099611
1608992609|drinking_water|Fontana di Piano del Lago|40.9779917|15.4900377
1608997685|drinking_water||40.9773184|15.4670123
1609052756|drinking_water||45.4864832|10.4738710
1609177105|drinking_water||44.5139737|11.8886291
1609326992|drinking_water||44.0561570|12.0884423
1610132400|drinking_water||45.2328220|11.4669342
1610783588|drinking_water||45.5272094|10.2494067
1610897581|drinking_water||41.0907846|16.9681228
1611052047|drinking_water||43.3413934|11.3052213
1611229239|drinking_water|Acqua potabile|40.5707807|9.6840879
1611640659|drinking_water||45.5992941|9.1478569
1611927765|drinking_water||45.8132894|9.5679434
1612051465|drinking_water||45.8469349|9.0742453
1612486958|drinking_water||45.8487274|9.0774799
1612492561|drinking_water||45.4559010|8.8657756
1612911157|drinking_water||38.0625323|15.2396849
1613330936|drinking_water||46.2773802|11.1063988
1613549017|drinking_water||45.8481918|9.0812863
1613549586|drinking_water||45.8506938|9.0826928
1613697480|drinking_water||45.8546811|9.0821070
1614326402|drinking_water||45.6629460|11.8230568
1614651873|drinking_water||43.1375913|13.2243483
1614651884|drinking_water||43.1435783|13.2193218
1616007802|drinking_water||43.3994280|10.4472790
1616927459|drinking_water||45.3071446|10.6439848
1618773619|drinking_water||43.7290602|11.3472895
1618773622|drinking_water||43.7293376|11.3463628
1618773625|drinking_water||43.7301125|11.3456876
1618773634|drinking_water||43.7307487|11.3446086
1619529975|drinking_water||45.4773739|8.8160257
1619529978|drinking_water||45.4778968|8.8167189
1619596113|drinking_water||43.9436782|10.5399391
1619957733|drinking_water||43.2729474|13.5902373
1620284452|drinking_water||45.7656196|7.1193101
1620986206|drinking_water||46.0544316|11.4547302
1620986379|drinking_water||46.0551264|11.4545732
1621358211|drinking_water||45.8170656|9.2496235
1623595300|drinking_water||41.9045031|12.5024303
1624041663|drinking_water||44.5112799|11.3468786
1624042029|drinking_water||44.5117485|11.3473267
1624666583|drinking_water||43.7474652|11.1751176
1624666584|drinking_water||43.7480069|11.1770992
1624666585|drinking_water||43.7481296|11.1738400
1624666586|drinking_water||43.7481496|11.1837942
1624666587|drinking_water||43.7483259|11.1809494
1624666588|drinking_water||43.7504848|11.1885646
1624666589|drinking_water||43.7520785|11.1824339
1624666595|drinking_water||43.7540655|11.1925799
1624666603|drinking_water||43.7552832|11.1874060
1624666606|drinking_water||43.7560991|11.1837264
1624666613|drinking_water||43.7576866|11.1836838
1624687465|drinking_water||43.7365515|11.1727347
1624687549|drinking_water||43.7473066|11.1419080
1624736740|drinking_water||44.4517435|10.4578802
1625976414|drinking_water||42.3807363|12.8280009
1626435137|drinking_water||40.1570216|9.1933192
1626444447|drinking_water||40.1653876|9.2637706
1626444511|drinking_water||40.1684210|9.2614025
1627571392|drinking_water||46.2173052|11.1254755
1628062327|drinking_water||45.0836597|7.7166650
1628273068|drinking_water||43.7187624|11.3213043
1628273069|drinking_water||43.7194025|11.3205426
1628273070|drinking_water||43.7263493|11.3221220
1628273080|drinking_water||43.7269437|11.3226284
1629049627|drinking_water||44.0732648|11.2699678
1629100514|drinking_water||43.7811364|11.5968905
1629369309|drinking_water||42.4917900|14.1401782
1630054773|drinking_water||44.0559103|12.1589274
1630227308|drinking_water||43.5430285|10.3310694
1630392480|drinking_water||45.4613490|9.1629531
1630678326|drinking_water||44.0036134|10.9200033
1630678332|drinking_water||44.0316470|11.4684715
1631292386|drinking_water||45.7083793|13.7305864
1631316319|drinking_water||45.6468488|8.4984304
1631703252|drinking_water||45.5473919|9.2639137
1632322246|drinking_water|Fontana Del Sole|45.5856012|7.8113529
1632653523|drinking_water|Sorgente acqua della Madonna|40.6914663|14.4731691
1632653531|drinking_water||40.6957155|14.4796662
1632653535|drinking_water||40.7015907|14.4822248
1632653536|drinking_water|Sorgente acqua acidula|40.6910543|14.4729473
1632653540|drinking_water||40.6966449|14.4812434
1632653544|drinking_water||40.7007587|14.4821017
1632653552|drinking_water||40.6908916|14.4744172
1632687807|drinking_water||40.6928115|14.4809322
1632852907|drinking_water||45.5861800|7.8040653
1632874393|drinking_water|Fontana di Via Basilia|45.5840098|7.8116502
1632885160|drinking_water||40.6880543|14.4936455
1632885190|drinking_water||40.6883594|14.4949947
1632885292|drinking_water||40.6887235|14.4917331
1632899702|drinking_water||41.0302930|14.5127907
1632899769|drinking_water||41.0265719|14.5078527
1632929354|drinking_water||45.5839103|7.8127099
1633035183|drinking_water||46.2087432|11.0945434
1633204522|drinking_water||45.9057938|8.7578905
1633263583|drinking_water|Fontana Vecchia|44.0342335|10.7133727
1633263938|drinking_water||44.0506973|10.6793532
1633362361|drinking_water||45.4758570|10.8473600
1634066498|drinking_water||43.5537592|11.0368315
1634066502|drinking_water||43.7632281|11.1778353
1634066518|drinking_water||43.7689794|11.2606644
1634066534|drinking_water||43.7761004|11.2063142
1634066544|drinking_water||43.7853873|11.2365160
1634066547|drinking_water||43.7964160|11.2013296
1634200687|drinking_water||40.6955822|14.4874905
1634200881|drinking_water||40.6953341|14.4860957
1634200888|drinking_water||40.6956473|14.4874771
1634201017|drinking_water||40.6956143|14.4874851
1634201467|drinking_water||40.6955208|14.4875012
1634201492|drinking_water||40.6955554|14.4874958
1634223564|drinking_water||45.6605358|13.7927529
1634244802|drinking_water||43.8249917|11.4831644
1634244823|drinking_water||43.8608909|11.5668143
1634320520|drinking_water||43.5241691|11.5695123
1634320533|drinking_water||43.7804402|11.1964593
1634320549|drinking_water||43.7905425|11.1736196
1634320553|drinking_water||43.8112511|11.2341667
1634325470|drinking_water||45.5803650|7.8089993
1634617095|drinking_water||43.7656190|11.2719692
1634617098|drinking_water||43.7659252|11.2688650
1634617100|drinking_water||43.7680197|11.2984364
1634617109|drinking_water||43.7860770|11.2620743
1634648744|drinking_water||43.8799776|11.4597447
1634821497|drinking_water||44.5255599|10.8605023
1636728657|drinking_water|La forcella|43.1614773|12.3591855
1636852532|drinking_water||43.7523324|11.3197455
1636852533|drinking_water||43.7658340|11.2764619
1637518024|drinking_water||44.0280792|10.3583783
1638006259|drinking_water||44.1958035|8.3747164
1638474944|drinking_water|Fontana du Ruindu|44.5695269|9.1560099
1638543484|drinking_water||43.6473251|11.3969036
1638779177|drinking_water||45.8050274|11.2321178
1638813830|drinking_water||45.6464352|8.5060939
1638837410|drinking_water||41.7679831|12.6148388
1639651014|drinking_water||41.9446252|12.5775330
1639968491|drinking_water||43.8541649|11.3925611
1640282654|drinking_water|Fontana|46.0947370|13.4263813
1640981349|drinking_water||45.0511501|7.6845311
1640981357|drinking_water||45.0667071|7.6828588
1640981369|drinking_water||45.0773450|7.6851395
1640987660|drinking_water||45.7739711|8.5718087
1640987682|drinking_water||45.8043084|9.1157811
1641015864|drinking_water||41.9201304|12.4155470
1641015867|drinking_water||41.9220885|12.4167545
1641015870|drinking_water||45.9828901|9.2198321
1641150111|drinking_water||46.0429647|8.5641369
1641216571|drinking_water||41.8931614|12.5368889
1641221371|drinking_water||44.0280201|10.3589034
1641244024|drinking_water||43.9013418|10.4618890
1641244027|drinking_water||43.9112222|10.4679694
1641244311|drinking_water||44.0376783|10.6343841
1641244330|drinking_water||44.0625510|10.5959352
1641244334|drinking_water||44.0834491|10.6036711
1641251500|drinking_water||44.0362837|10.7141335
1641251527|drinking_water||44.1248352|10.7025873
1641251532|drinking_water||44.1379296|10.6766192
1641273702|drinking_water||44.0373251|10.8540643
1641323196|drinking_water||43.9946476|10.8529261
1641323293|drinking_water||44.0091411|11.0087999
1641323782|drinking_water||44.1277626|11.1130775
1641323796|drinking_water||44.1293755|11.0454561
1641323799|drinking_water||44.1298118|11.0584264
1641339100|drinking_water||44.1184652|11.3790363
1641339101|drinking_water||44.1201311|11.3928225
1641339126|drinking_water||44.1652790|11.3350419
1641356064|drinking_water||43.9612868|11.3237703
1641356069|drinking_water||43.9828988|11.4070067
1641356072|drinking_water||44.0036806|11.4287389
1641356073|drinking_water||44.0105848|11.4372696
1641356074|drinking_water||44.0143892|11.2343270
1641356090|drinking_water||44.0593466|11.5856562
1641356095|drinking_water||44.0650644|11.5999732
1641654227|drinking_water||41.9264038|12.5158555
1641654452|drinking_water||41.9285631|12.5188326
1642554740|drinking_water||43.9233995|10.8896339
1642554741|drinking_water||43.9346515|10.9104478
1642554742|drinking_water||43.9485411|10.9033367
1642582895|drinking_water||43.7662569|11.0819618
1642582899|drinking_water||43.7830739|11.0364691
1642582902|drinking_water||43.8586548|10.8460531
1642606469|drinking_water||43.8076526|11.2339486
1642606471|drinking_water||43.8130310|11.2509159
1642606472|drinking_water||43.8221018|11.2551701
1642936941|drinking_water|Fonta na Lavo|45.4752405|11.4654863
1643079454|drinking_water||41.9194704|12.4165714
1644433205|drinking_water||46.0238670|10.9836625
1644454446|drinking_water||41.9189164|12.4141860
1644538607|drinking_water||44.4226256|8.9307585
1644538612|drinking_water||44.4239465|8.9299070
1644750865|drinking_water||46.2605065|13.1801602
1645027698|drinking_water||43.5570255|11.1700489
1645052531|drinking_water||43.7655623|11.2574492
1645052532|drinking_water||43.7697869|11.2090072
1645052558|drinking_water||43.7743349|11.2682650
1645052569|drinking_water||43.7782993|11.2171954
1645052588|drinking_water||43.7832424|11.2465142
1645052589|drinking_water||43.7848046|11.2379977
1645052591|drinking_water||43.7856567|11.2318072
1645052593|drinking_water||43.7859417|11.2557593
1645052597|drinking_water||43.7862979|11.2269046
1645052604|drinking_water||43.7915600|11.2561063
1645052620|drinking_water||43.7947477|11.1949085
1645052624|drinking_water||43.7964577|11.1947965
1645052645|drinking_water||43.8494404|11.4007938
1645059368|drinking_water||43.7559685|11.2892258
1645059369|drinking_water||43.7564157|11.2887507
1645059370|drinking_water||43.7577899|11.1949659
1645059371|drinking_water||43.7588024|11.1989781
1645059373|drinking_water||43.7593454|11.2983497
1645059374|drinking_water||43.7602066|11.1791403
1645059375|drinking_water||43.7627408|11.1777420
1645059378|drinking_water||43.7635913|11.1722909
1645059379|drinking_water||43.7640566|11.2716823
1645059380|drinking_water||43.7645114|11.1884525
1645059381|drinking_water||43.7654800|11.2735954
1645059382|drinking_water||43.7659997|11.2853653
1645059383|drinking_water||43.7670485|11.2780175
1645059384|drinking_water||43.7727820|11.2747412
1645059385|drinking_water||43.7749650|11.2727076
1645059386|drinking_water||43.7765390|11.2811059
1645059387|drinking_water||43.7769844|11.2768344
1645059388|drinking_water||43.7798707|11.2805016
